UserId,AttractionId,Rating,VisitMode,AttractionTypeId_x,CityId,CountryId,RegionId,ContinentId,season,month,year,user_total_visits,user_avg_rating,attraction_popularity,date
41298,640,4,3,63,1195.0,51,8,2,autumn,11,2017,2,4.0,13198,2017-11-01
26179,640,5,2,63,7080.0,157,20,5,winter,12,2017,1,5.0,13198,2017-12-01
25993,640,5,4,63,4986.0,109,15,4,winter,12,2017,2,4.5,13198,2017-12-01
1231,640,5,3,63,4376.0,109,15,4,winter,12,2017,1,5.0,13198,2017-12-01
27550,640,4,2,63,2819.0,93,13,3,autumn,11,2017,3,4.666666666666667,13198,2017-11-01
37620,640,5,2,63,3826.0,109,15,4,winter,12,2017,1,5.0,13198,2017-12-01
57052,640,5,3,63,2550.0,84,12,3,winter,12,2017,7,4.714285714285714,13198,2017-12-01
30136,640,4,3,63,1434.0,109,15,4,autumn,10,2017,1,4.0,13198,2017-10-01
55958,640,5,4,63,667.0,162,21,5,winter,12,2017,2,4.5,13198,2017-12-01
47067,640,5,5,63,1391.0,51,8,2,winter,12,2017,9,3.888888888888889,13198,2017-12-01
11104,640,4,5,63,136.0,22,4,1,winter,12,2017,3,3.3333333333333335,13198,2017-12-01
66675,640,5,4,63,7017.0,155,20,5,winter,12,2017,4,4.75,13198,2017-12-01
52619,640,4,2,63,339.0,48,8,2,winter,12,2017,2,4.5,13198,2017-12-01
53431,640,4,2,63,8458.0,163,21,5,winter,12,2017,3,4.0,13198,2017-12-01
86715,640,4,2,63,426.0,163,21,5,summer,8,2017,1,4.0,13198,2017-08-01
38762,640,5,4,63,2623.0,89,12,3,autumn,10,2017,1,5.0,13198,2017-10-01
80207,640,4,5,63,1434.0,109,15,4,autumn,9,2017,2,3.5,13198,2017-09-01
12901,640,4,2,63,6201.0,134,17,5,winter,12,2017,1,4.0,13198,2017-12-01
56172,640,5,2,63,3551.0,106,14,3,autumn,11,2017,1,5.0,13198,2017-11-01
48718,640,4,4,63,2964.0,97,13,3,winter,12,2017,1,4.0,13198,2017-12-01
68913,640,5,4,63,3013.0,101,14,3,winter,12,2017,5,5.0,13198,2017-12-01
28214,640,4,4,63,3477.0,105,14,3,summer,7,2017,3,3.6666666666666665,13198,2017-07-01
5436,640,4,2,63,2623.0,89,12,3,autumn,11,2017,1,4.0,13198,2017-11-01
63788,640,5,4,63,3667.0,108,14,3,winter,12,2017,2,4.0,13198,2017-12-01
74515,640,5,2,63,8513.0,163,21,5,winter,12,2017,2,4.0,13198,2017-12-01
71768,640,5,4,63,3285.0,101,14,3,winter,12,2017,2,4.0,13198,2017-12-01
20258,640,5,2,63,6990.0,155,20,5,autumn,11,2017,6,4.5,13198,2017-11-01
74228,640,4,3,63,5488.0,115,16,4,winter,12,2017,2,4.0,13198,2017-12-01
11831,640,4,4,63,3503.0,105,14,3,summer,8,2017,2,3.5,13198,2017-08-01
328,640,5,4,63,1752.0,51,8,2,winter,12,2017,1,5.0,13198,2017-12-01
48481,640,4,3,63,5398.0,109,15,4,autumn,11,2017,1,4.0,13198,2017-11-01
61917,640,5,3,63,2819.0,93,13,3,autumn,11,2017,1,5.0,13198,2017-11-01
16368,640,5,4,63,371.0,48,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
48218,640,5,4,63,1674.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
52738,640,5,2,63,5756.0,123,17,5,autumn,11,2017,1,5.0,13198,2017-11-01
43833,640,4,2,63,1656.0,51,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
29151,640,4,3,63,2745.0,93,13,3,autumn,11,2017,2,4.0,13198,2017-11-01
56957,640,5,2,63,2530.0,79,12,3,autumn,11,2017,1,5.0,13198,2017-11-01
33433,640,3,2,63,7549.0,159,21,5,winter,12,2017,1,3.0,13198,2017-12-01
49058,640,5,2,63,4756.0,109,15,4,winter,12,2017,1,5.0,13198,2017-12-01
25717,640,5,2,63,5109.0,109,15,4,winter,12,2017,9,3.6666666666666665,13198,2017-12-01
52413,640,4,2,63,426.0,163,21,5,autumn,11,2017,1,4.0,13198,2017-11-01
47191,640,5,3,63,5267.0,109,15,4,spring,4,2017,1,5.0,13198,2017-04-01
38827,640,5,2,63,9135.0,163,21,5,autumn,9,2017,6,4.333333333333333,13198,2017-09-01
73772,640,5,3,63,8520.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
83811,640,5,3,63,2665.0,93,13,3,autumn,10,2017,1,5.0,13198,2017-10-01
72021,640,5,2,63,8687.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
58645,640,4,4,63,2787.0,93,13,3,autumn,11,2017,1,4.0,13198,2017-11-01
14334,640,4,4,63,2298.0,69,11,3,winter,2,2017,3,4.0,13198,2017-02-01
50474,640,2,3,63,3735.0,109,15,4,autumn,11,2017,2,2.5,13198,2017-11-01
49221,640,3,2,63,818.0,163,21,5,autumn,11,2017,5,3.4,13198,2017-11-01
25685,640,5,4,63,5399.0,109,15,4,autumn,11,2017,2,4.5,13198,2017-11-01
59782,640,5,2,63,8632.0,163,21,5,autumn,11,2017,12,4.083333333333333,13198,2017-11-01
5386,640,3,4,63,371.0,48,8,2,autumn,11,2017,1,3.0,13198,2017-11-01
61619,640,3,3,63,2819.0,93,13,3,summer,8,2017,1,3.0,13198,2017-08-01
11289,640,5,4,63,2282.0,69,11,3,autumn,11,2017,1,5.0,13198,2017-11-01
40593,640,4,4,63,5621.0,115,16,4,autumn,11,2017,6,3.8333333333333335,13198,2017-11-01
15088,640,5,4,63,1552.0,51,8,2,autumn,11,2017,2,5.0,13198,2017-11-01
16097,640,4,5,63,770.0,51,8,2,summer,6,2017,1,4.0,13198,2017-06-01
81262,640,4,4,63,5856.0,125,17,5,spring,4,2017,1,4.0,13198,2017-04-01
57310,640,5,2,63,859.0,51,8,2,autumn,10,2017,2,5.0,13198,2017-10-01
37103,640,5,2,63,6255.0,135,17,5,autumn,11,2017,1,5.0,13198,2017-11-01
48282,640,5,2,63,669.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
24638,640,3,2,63,5266.0,109,15,4,autumn,10,2017,1,3.0,13198,2017-10-01
74717,640,3,2,63,4724.0,163,21,5,autumn,9,2017,2,3.0,13198,2017-09-01
24761,640,4,2,63,5506.0,115,16,4,autumn,11,2017,1,4.0,13198,2017-11-01
11528,640,3,2,63,4196.0,109,15,4,autumn,11,2017,1,3.0,13198,2017-11-01
6088,640,5,2,63,2230.0,56,9,2,autumn,11,2017,1,5.0,13198,2017-11-01
5288,640,5,2,63,6408.0,140,18,5,autumn,11,2017,2,5.0,13198,2017-11-01
30094,640,5,2,63,2446.0,73,11,3,autumn,10,2017,1,5.0,13198,2017-10-01
29627,640,4,2,63,950.0,51,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
53271,640,5,2,63,583.0,135,17,5,autumn,11,2017,1,5.0,13198,2017-11-01
37010,640,5,5,63,6675.0,145,19,5,autumn,11,2017,2,4.0,13198,2017-11-01
73330,640,3,2,63,9009.0,163,21,5,autumn,11,2017,2,3.5,13198,2017-11-01
9817,640,5,3,63,5563.0,115,16,4,winter,12,2016,5,4.2,13198,2016-12-01
40000,640,5,2,63,1147.0,125,17,5,autumn,11,2017,2,4.5,13198,2017-11-01
53162,640,5,3,63,6190.0,134,17,5,summer,7,2017,1,5.0,13198,2017-07-01
37740,640,5,4,63,2544.0,82,12,3,summer,8,2017,1,5.0,13198,2017-08-01
8086,640,5,3,63,4303.0,109,15,4,autumn,11,2017,1,5.0,13198,2017-11-01
52664,640,4,5,63,8109.0,163,21,5,autumn,11,2017,1,4.0,13198,2017-11-01
55470,640,4,2,63,1434.0,109,15,4,autumn,11,2017,5,3.8,13198,2017-11-01
76859,640,5,2,63,1434.0,109,15,4,autumn,11,2017,3,4.666666666666667,13198,2017-11-01
38651,640,5,2,63,426.0,163,21,5,autumn,11,2017,3,3.6666666666666665,13198,2017-11-01
63792,640,4,4,63,3098.0,101,14,3,autumn,11,2017,1,4.0,13198,2017-11-01
8327,640,5,4,63,402.0,48,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
41588,640,3,3,63,7370.0,159,21,5,autumn,11,2017,1,3.0,13198,2017-11-01
44007,640,2,4,63,935.0,109,15,4,autumn,11,2017,3,2.6666666666666665,13198,2017-11-01
87576,640,4,2,63,8082.0,163,21,5,autumn,11,2017,3,4.333333333333333,13198,2017-11-01
16554,640,5,5,63,8515.0,163,21,5,summer,7,2017,1,5.0,13198,2017-07-01
43925,640,3,2,63,6651.0,145,19,5,autumn,11,2017,1,3.0,13198,2017-11-01
66737,640,5,2,63,968.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
48688,640,5,2,63,1631.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
39454,640,5,3,63,6356.0,138,18,5,autumn,11,2017,2,5.0,13198,2017-11-01
85581,640,4,2,63,554.0,48,8,2,autumn,11,2017,3,4.666666666666667,13198,2017-11-01
73881,640,5,4,63,5267.0,109,15,4,autumn,11,2017,2,4.5,13198,2017-11-01
17878,640,4,2,63,1434.0,109,15,4,autumn,11,2017,1,4.0,13198,2017-11-01
57537,640,4,2,63,445.0,48,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
25029,640,5,3,63,1434.0,109,15,4,autumn,11,2017,1,5.0,13198,2017-11-01
8724,640,4,5,63,1451.0,51,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
64411,640,5,2,63,7845.0,162,21,5,autumn,11,2017,2,3.5,13198,2017-11-01
79680,640,4,2,63,3579.0,107,14,3,autumn,11,2017,1,4.0,13198,2017-11-01
38561,640,4,2,63,2036.0,51,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
34505,640,5,2,63,4395.0,109,15,4,autumn,11,2017,3,4.333333333333333,13198,2017-11-01
74267,640,4,3,63,5319.0,109,15,4,autumn,11,2017,2,4.0,13198,2017-11-01
79529,640,5,3,63,2584.0,87,12,3,autumn,11,2017,3,5.0,13198,2017-11-01
76772,640,4,4,63,8928.0,163,21,5,autumn,11,2017,2,4.0,13198,2017-11-01
656,640,5,5,63,3013.0,101,14,3,autumn,11,2017,4,4.0,13198,2017-11-01
84576,640,5,4,63,3437.0,105,14,3,autumn,11,2017,3,4.0,13198,2017-11-01
49616,640,4,3,63,6424.0,141,19,5,autumn,10,2017,2,4.0,13198,2017-10-01
73251,640,5,2,63,358.0,48,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
18633,640,5,2,63,2683.0,93,13,3,autumn,10,2017,1,5.0,13198,2017-10-01
20098,640,4,4,63,535.0,109,15,4,autumn,11,2017,1,4.0,13198,2017-11-01
75474,640,4,2,63,787.0,51,8,2,autumn,10,2017,1,4.0,13198,2017-10-01
10978,640,5,2,63,8123.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
2907,640,5,3,63,4819.0,109,15,4,summer,6,2017,2,3.5,13198,2017-06-01
21273,640,3,2,63,270.0,157,20,5,autumn,11,2017,3,4.0,13198,2017-11-01
24113,640,3,2,63,1235.0,51,8,2,autumn,11,2017,1,3.0,13198,2017-11-01
81860,640,4,2,63,1676.0,51,8,2,autumn,11,2017,3,4.0,13198,2017-11-01
82335,640,5,2,63,1376.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
17431,640,5,2,63,780.0,163,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
58900,640,5,2,63,5146.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
83592,640,5,5,63,790.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
64330,640,5,2,63,1804.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
37251,640,5,2,63,1434.0,109,15,4,autumn,11,2017,5,4.8,13198,2017-11-01
36462,640,5,4,63,7214.0,158,21,5,autumn,11,2017,2,4.0,13198,2017-11-01
78114,640,4,2,63,6681.0,145,19,5,autumn,11,2017,2,4.0,13198,2017-11-01
71732,640,4,4,63,464.0,51,8,2,autumn,11,2017,1,4.0,13198,2017-11-01
25796,640,5,2,63,1434.0,109,15,4,autumn,11,2017,2,5.0,13198,2017-11-01
2929,640,5,3,63,447.0,48,8,2,summer,6,2017,1,5.0,13198,2017-06-01
57233,640,4,2,63,7002.0,155,20,5,autumn,11,2017,1,4.0,13198,2017-11-01
7276,640,3,2,63,4485.0,163,21,5,autumn,11,2017,4,4.25,13198,2017-11-01
12758,640,5,2,63,2488.0,76,12,3,autumn,9,2017,3,5.0,13198,2017-09-01
42801,640,5,2,63,503.0,48,8,2,autumn,11,2017,5,4.0,13198,2017-11-01
48499,640,4,2,63,8379.0,163,21,5,autumn,11,2017,1,4.0,13198,2017-11-01
38250,640,5,2,63,8895.0,163,21,5,autumn,9,2017,2,4.5,13198,2017-09-01
10647,640,5,2,63,426.0,163,21,5,autumn,11,2017,7,4.714285714285714,13198,2017-11-01
63058,640,5,2,63,1847.0,51,8,2,autumn,9,2017,1,5.0,13198,2017-09-01
81275,640,4,4,63,535.0,109,15,4,autumn,11,2017,4,4.0,13198,2017-11-01
47067,640,4,2,63,1391.0,51,8,2,autumn,11,2017,9,3.888888888888889,13198,2017-11-01
18465,640,5,2,63,426.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
9749,640,5,5,63,1610.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
430,640,4,3,63,2708.0,93,13,3,spring,5,2017,4,4.75,13198,2017-05-01
41257,640,5,2,63,8945.0,163,21,5,autumn,11,2017,2,5.0,13198,2017-11-01
30624,640,4,5,63,1399.0,105,14,3,autumn,10,2017,1,4.0,13198,2017-10-01
29509,640,5,5,63,4303.0,109,15,4,autumn,11,2017,3,4.666666666666667,13198,2017-11-01
27707,640,4,2,63,5001.0,109,15,4,autumn,11,2017,6,4.166666666666667,13198,2017-11-01
4996,640,5,2,63,3937.0,109,15,4,autumn,11,2017,7,4.857142857142857,13198,2017-11-01
6271,640,5,2,63,1601.0,51,8,2,autumn,9,2017,1,5.0,13198,2017-09-01
23792,640,5,2,63,5158.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
72264,640,4,4,63,2789.0,93,13,3,autumn,10,2017,1,4.0,13198,2017-10-01
77299,640,5,2,63,859.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
62833,640,3,3,63,1434.0,109,15,4,autumn,11,2017,3,4.0,13198,2017-11-01
42467,640,5,3,63,4613.0,109,15,4,autumn,11,2017,1,5.0,13198,2017-11-01
57701,640,4,2,63,5909.0,125,17,5,autumn,10,2017,1,4.0,13198,2017-10-01
32693,640,5,4,63,8822.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
87328,640,5,2,63,2099.0,51,8,2,autumn,11,2017,1,5.0,13198,2017-11-01
44684,640,5,4,63,4575.0,163,21,5,autumn,11,2017,4,4.5,13198,2017-11-01
67017,640,5,3,63,4070.0,109,15,4,autumn,11,2017,1,5.0,13198,2017-11-01
13767,640,4,5,63,682.0,51,8,2,autumn,11,2017,2,4.0,13198,2017-11-01
29462,640,4,2,63,4121.0,109,15,4,autumn,11,2017,4,4.75,13198,2017-11-01
30676,640,4,2,63,1743.0,163,21,5,autumn,10,2017,2,4.0,13198,2017-10-01
56845,640,4,3,63,1434.0,109,15,4,autumn,11,2017,1,4.0,13198,2017-11-01
67335,640,5,2,63,2835.0,93,13,3,spring,4,2017,4,4.75,13198,2017-04-01
31813,640,4,2,63,426.0,163,21,5,autumn,11,2017,1,4.0,13198,2017-11-01
77048,640,4,2,63,4575.0,163,21,5,autumn,10,2017,1,4.0,13198,2017-10-01
78402,640,3,2,63,3915.0,109,15,4,autumn,11,2017,2,2.5,13198,2017-11-01
26664,640,5,2,63,7671.0,162,21,5,autumn,11,2017,3,5.0,13198,2017-11-01
38864,640,4,2,63,161.0,109,15,4,spring,4,2017,1,4.0,13198,2017-04-01
65782,640,5,4,63,5756.0,123,17,5,autumn,10,2017,2,3.0,13198,2017-10-01
4941,640,5,2,63,253.0,40,6,2,autumn,10,2017,2,4.5,13198,2017-10-01
46791,640,5,3,63,5909.0,125,17,5,autumn,10,2017,2,5.0,13198,2017-10-01
8857,640,5,4,63,8436.0,163,21,5,autumn,10,2017,6,4.666666666666667,13198,2017-10-01
76323,640,5,4,63,7494.0,159,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
52203,640,5,2,63,8315.0,163,21,5,summer,8,2017,2,4.5,13198,2017-08-01
45240,640,3,4,63,1434.0,109,15,4,autumn,11,2017,1,3.0,13198,2017-11-01
18153,640,4,2,63,6701.0,145,19,5,summer,8,2017,2,4.0,13198,2017-08-01
31183,640,5,2,63,6163.0,133,17,5,autumn,11,2017,5,4.2,13198,2017-11-01
81923,640,4,3,63,968.0,160,21,5,autumn,10,2017,3,4.0,13198,2017-10-01
83882,640,5,3,63,6075.0,129,17,5,winter,12,2016,1,5.0,13198,2016-12-01
4640,640,5,5,63,3915.0,109,15,4,autumn,11,2017,2,4.5,13198,2017-11-01
50637,640,4,2,63,1795.0,51,8,2,autumn,11,2017,2,4.5,13198,2017-11-01
87561,640,5,2,63,1806.0,51,8,2,autumn,10,2017,1,5.0,13198,2017-10-01
69748,640,3,2,63,2282.0,69,11,3,autumn,9,2017,1,3.0,13198,2017-09-01
64431,640,4,2,63,1434.0,109,15,4,autumn,10,2017,1,4.0,13198,2017-10-01
49492,640,5,2,63,426.0,163,21,5,spring,4,2017,1,5.0,13198,2017-04-01
28714,640,5,2,63,8223.0,163,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
28519,640,4,2,63,7675.0,162,21,5,autumn,10,2017,2,4.0,13198,2017-10-01
57992,640,5,2,63,2623.0,89,12,3,autumn,11,2017,1,5.0,13198,2017-11-01
81761,640,5,2,63,1743.0,163,21,5,autumn,11,2017,1,5.0,13198,2017-11-01
37785,640,5,2,63,4595.0,109,15,4,autumn,10,2017,6,4.666666666666667,13198,2017-10-01
75911,640,5,2,63,972.0,163,21,5,autumn,9,2017,1,5.0,13198,2017-09-01
76737,640,4,2,63,2623.0,89,12,3,autumn,11,2017,2,4.0,13198,2017-11-01
10955,640,5,2,63,1017.0,163,21,5,autumn,10,2017,2,5.0,13198,2017-10-01
6952,640,4,4,63,2282.0,69,11,3,autumn,10,2017,1,4.0,13198,2017-10-01
45783,640,5,3,63,2266.0,69,11,3,autumn,10,2017,1,5.0,13198,2017-10-01
70761,640,4,3,63,6073.0,128,17,5,autumn,11,2017,2,4.5,13198,2017-11-01
2823,640,4,2,63,5840.0,125,17,5,autumn,11,2017,2,3.5,13198,2017-11-01
54190,640,5,2,63,5488.0,115,16,4,winter,1,2017,1,5.0,13198,2017-01-01
77959,640,4,2,63,6534.0,142,19,5,autumn,11,2017,1,4.0,13198,2017-11-01
2480,640,4,3,63,535.0,109,15,4,autumn,10,2017,2,3.0,13198,2017-10-01
38571,640,3,3,63,7504.0,159,21,5,autumn,11,2017,4,3.5,13198,2017-11-01
37679,640,4,4,63,7598.0,160,21,5,autumn,10,2017,4,4.25,13198,2017-10-01
2937,640,3,3,63,2242.0,57,9,2,autumn,10,2017,2,3.0,13198,2017-10-01
11971,640,4,2,63,438.0,48,8,2,autumn,10,2017,1,4.0,13198,2017-10-01
31218,640,5,3,63,1974.0,51,8,2,autumn,11,2016,1,5.0,13198,2016-11-01
6244,640,4,3,63,1434.0,109,15,4,autumn,10,2017,1,4.0,13198,2017-10-01
37169,640,3,2,63,2708.0,93,13,3,spring,5,2017,5,3.8,13198,2017-05-01
16791,640,5,2,63,3728.0,162,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
33577,640,5,2,63,426.0,163,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
63635,640,4,2,63,4819.0,109,15,4,autumn,10,2017,3,3.3333333333333335,13198,2017-10-01
34953,640,5,2,63,3915.0,109,15,4,autumn,10,2017,5,3.6,13198,2017-10-01
50552,640,3,4,63,2838.0,93,13,3,summer,6,2017,3,3.3333333333333335,13198,2017-06-01
61182,640,4,2,63,8009.0,163,21,5,autumn,10,2017,7,4.428571428571429,13198,2017-10-01
24941,640,3,2,63,545.0,48,8,2,autumn,10,2017,1,3.0,13198,2017-10-01
72909,640,5,3,63,426.0,163,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
77520,640,4,5,63,946.0,93,13,3,spring,4,2017,4,4.25,13198,2017-04-01
5551,640,3,3,63,8511.0,163,21,5,summer,8,2017,5,3.4,13198,2017-08-01
62083,640,5,2,63,6039.0,126,17,5,autumn,9,2017,1,5.0,13198,2017-09-01
15352,640,4,2,63,2690.0,93,13,3,autumn,10,2017,2,4.5,13198,2017-10-01
7960,640,5,2,63,8258.0,163,21,5,autumn,10,2017,1,5.0,13198,2017-10-01
55963,640,3,2,63,2819.0,93,13,3,autumn,10,2017,3,3.6666666666666665,13198,2017-10-01
3191,640,3,4,63,6062.0,127,17,5,autumn,10,2017,6,3.5,13198,2017-10-01
83742,640,5,2,63,5709.0,121,17,5,autumn,9,2017,2,4.5,13198,2017-09-01
55414,640,4,2,63,8599.0,163,21,5,autumn,10,2017,2,3.5,13198,2017-10-01
45015,640,4,2,63,3551.0,106,14,3,spring,3,2017,2,4.0,13198,2017-03-01
69436,640,5,2,63,6123.0,131,17,5,autumn,9,2016,1,5.0,13198,2016-09-01
14419,640,5,5,63,858.0,51,8,2,winter,2,2017,1,5.0,13198,2017-02-01
54767,640,5,4,63,8654.0,163,21,5,winter,2,2017,3,3.6666666666666665,13198,2017-02-01
53676,640,5,3,63,3404.0,103,14,3,spring,3,2017,4,5.0,13198,2017-03-01
59118,640,4,2,63,8166.0,163,21,5,summer,7,2016,3,4.666666666666667,13198,2016-07-01
6581,640,5,2,63,5473.0,112,16,4,spring,3,2017,3,5.0,13198,2017-03-01
37381,640,4,3,63,1847.0,51,8,2,winter,12,2016,2,4.0,13198,2016-12-01
31540,640,5,2,63,226.0,30,6,2,spring,3,2017,1,5.0,13198,2017-03-01
31845,640,5,2,63,3551.0,106,14,3,spring,3,2017,1,5.0,13198,2017-03-01
69455,640,5,2,63,1765.0,163,21,5,spring,3,2017,1,5.0,13198,2017-03-01
65240,640,1,2,63,781.0,163,21,5,spring,3,2017,1,1.0,13198,2017-03-01
33962,640,1,2,63,8048.0,163,21,5,spring,3,2017,3,2.0,13198,2017-03-01
75705,640,5,2,63,3013.0,101,14,3,autumn,11,2016,1,5.0,13198,2016-11-01
55956,640,4,5,63,535.0,109,15,4,spring,5,2016,1,4.0,13198,2016-05-01
28376,640,5,2,63,545.0,48,8,2,spring,3,2017,6,4.0,13198,2017-03-01
79624,640,5,2,63,1987.0,51,8,2,winter,2,2017,2,5.0,13198,2017-02-01
87823,640,5,3,63,4940.0,109,15,4,spring,3,2017,1,5.0,13198,2017-03-01
22052,640,5,2,63,5095.0,109,15,4,spring,5,2016,1,5.0,13198,2016-05-01
27041,640,5,2,63,6213.0,135,17,5,spring,3,2017,2,5.0,13198,2017-03-01
44106,640,3,2,63,535.0,109,15,4,spring,3,2017,1,3.0,13198,2017-03-01
57649,640,1,3,63,6128.0,131,17,5,spring,3,2017,3,3.6666666666666665,13198,2017-03-01
64980,640,5,2,63,1434.0,109,15,4,winter,2,2017,1,5.0,13198,2017-02-01
3885,640,5,2,63,335.0,48,8,2,spring,3,2017,2,5.0,13198,2017-03-01
38545,640,5,2,63,426.0,163,21,5,winter,2,2017,3,4.666666666666667,13198,2017-02-01
35510,640,5,2,63,545.0,48,8,2,winter,1,2017,1,5.0,13198,2017-01-01
55530,640,5,5,63,4496.0,160,21,5,spring,3,2017,2,4.0,13198,2017-03-01
5280,640,5,2,63,8775.0,163,21,5,spring,3,2017,1,5.0,13198,2017-03-01
4054,640,5,5,63,335.0,48,8,2,spring,3,2017,2,4.5,13198,2017-03-01
81193,640,4,2,63,1287.0,51,8,2,spring,3,2017,2,4.0,13198,2017-03-01
28608,640,5,2,63,5180.0,109,15,4,autumn,11,2016,2,5.0,13198,2016-11-01
84572,640,4,2,63,535.0,109,15,4,spring,3,2017,1,4.0,13198,2017-03-01
15281,640,5,4,63,3098.0,101,14,3,summer,8,2016,8,4.625,13198,2016-08-01
28422,640,5,2,63,52.0,14,3,1,winter,2,2017,2,4.5,13198,2017-02-01
63134,640,5,2,63,3567.0,107,14,3,winter,2,2017,1,5.0,13198,2017-02-01
47047,640,5,4,63,2282.0,69,11,3,spring,3,2017,2,5.0,13198,2017-03-01
19700,640,5,2,63,5487.0,115,16,4,spring,3,2017,2,3.0,13198,2017-03-01
25683,640,4,4,63,2090.0,51,8,2,spring,3,2017,2,4.0,13198,2017-03-01
61150,640,3,4,63,4640.0,109,15,4,spring,3,2017,2,4.0,13198,2017-03-01
10426,640,4,3,63,2690.0,93,13,3,spring,3,2017,2,3.5,13198,2017-03-01
23806,640,3,5,63,3551.0,106,14,3,spring,3,2017,3,4.0,13198,2017-03-01
8848,640,4,3,63,4291.0,109,15,4,winter,1,2017,11,4.454545454545454,13198,2017-01-01
57581,640,4,2,63,8225.0,163,21,5,spring,3,2017,2,4.0,13198,2017-03-01
29061,640,4,2,63,6439.0,141,19,5,spring,3,2017,2,4.0,13198,2017-03-01
22881,640,1,2,63,2036.0,51,8,2,winter,1,2017,1,1.0,13198,2017-01-01
80468,640,4,4,63,1434.0,109,15,4,spring,3,2017,1,4.0,13198,2017-03-01
13044,640,4,3,63,1434.0,109,15,4,spring,3,2017,3,4.333333333333333,13198,2017-03-01
54799,640,5,2,63,8686.0,163,21,5,winter,12,2016,8,4.125,13198,2016-12-01
72672,640,3,4,63,4532.0,109,15,4,winter,2,2017,2,3.0,13198,2017-02-01
18344,640,4,2,63,8947.0,163,21,5,winter,2,2017,1,4.0,13198,2017-02-01
60819,640,4,2,63,1322.0,51,8,2,winter,2,2017,1,4.0,13198,2017-02-01
58804,640,5,2,63,7357.0,159,21,5,winter,2,2017,1,5.0,13198,2017-02-01
53952,640,5,2,63,3567.0,107,14,3,winter,12,2016,1,5.0,13198,2016-12-01
72068,640,5,2,63,818.0,51,8,2,spring,3,2017,1,5.0,13198,2017-03-01
60318,640,3,2,63,6200.0,134,17,5,winter,2,2017,1,3.0,13198,2017-02-01
83682,640,3,2,63,6787.0,150,20,5,winter,2,2017,1,3.0,13198,2017-02-01
51877,640,4,3,63,426.0,163,21,5,spring,3,2017,4,3.75,13198,2017-03-01
81944,640,4,5,63,535.0,109,15,4,winter,2,2017,1,4.0,13198,2017-02-01
29744,640,5,2,63,5405.0,109,15,4,winter,2,2017,3,5.0,13198,2017-02-01
66341,640,3,2,63,441.0,48,8,2,winter,2,2017,1,3.0,13198,2017-02-01
52942,640,5,2,63,4406.0,109,15,4,spring,3,2017,1,5.0,13198,2017-03-01
64294,640,4,2,63,8305.0,163,21,5,spring,3,2017,3,3.3333333333333335,13198,2017-03-01
33749,640,3,2,63,3915.0,109,15,4,winter,2,2017,1,3.0,13198,2017-02-01
23323,640,4,3,63,4940.0,109,15,4,winter,1,2017,6,4.0,13198,2017-01-01
4560,640,5,3,63,8284.0,163,21,5,winter,2,2017,2,5.0,13198,2017-02-01
20957,640,4,2,63,6473.0,141,19,5,winter,2,2017,1,4.0,13198,2017-02-01
60899,640,5,3,63,1155.0,109,15,4,winter,1,2017,4,4.5,13198,2017-01-01
30072,640,5,2,63,743.0,163,21,5,winter,2,2017,2,4.5,13198,2017-02-01
27637,640,5,4,63,1434.0,109,15,4,autumn,10,2016,1,5.0,13198,2016-10-01
77116,640,4,5,63,3667.0,108,14,3,spring,3,2017,10,4.0,13198,2017-03-01
1737,640,5,2,63,402.0,48,8,2,winter,2,2017,1,5.0,13198,2017-02-01
10205,640,4,4,63,6714.0,145,19,5,spring,3,2017,1,4.0,13198,2017-03-01
